seq,rtt_us,status,rxq_drops_delta
846,1528.784,ok,0
847,1457.119,ok,0
848,1554.122,ok,0
849,1458.993,ok,0
850,1493.728,ok,0
851,1509.858,ok,0
852,1486.896,ok,0
853,1457.500,ok,0
854,1455.396,ok,0
855,1521.080,ok,0
856,1533.303,ok,0
857,1473.480,ok,0
858,1570.473,ok,0
859,1489.821,ok,0
860,1511.592,ok,0
861,1500.260,ok,0
862,2057.748,ok,0
863,1468.872,ok,0
864,1500.972,ok,0
865,1527.822,ok,0
866,1522.522,ok,0
867,1875.676,ok,0
868,1535.577,ok,0
869,1505.941,ok,0
870,1522.662,ok,0
871,1534.134,ok,0
872,1954.153,ok,0
873,1514.597,ok,0
874,1469.904,ok,0
875,1522.382,ok,0
876,1490.853,ok,0
877,1526.289,ok,0
878,1525.138,ok,0
879,1625.406,ok,0
880,1420.370,ok,0
881,1431.521,ok,0
882,1435.328,ok,0
883,1432.473,ok,0
884,1440.418,ok,0
885,1383.391,ok,0
886,1416.313,ok,0
887,1403.589,ok,0
888,1434.727,ok,0
889,1435.769,ok,0
890,1436.210,ok,0
891,1464.503,ok,0
892,1442.582,ok,0
893,1431.972,ok,0
894,1437.793,ok,0
895,1392.468,ok,0
896,1408.658,ok,0
897,1446.930,ok,0
898,1440.608,ok,0
899,1414.579,ok,0
900,1431.471,ok,0
901,1457.610,ok,0
902,1527.612,ok,0
903,1411.193,ok,0
904,1438.374,ok,0
905,1435.539,ok,0
906,1428.005,ok,0
907,1435.989,ok,0
908,1417.825,ok,0
909,1432.743,ok,0
910,1421.762,ok,0
911,1432.804,ok,0
912,1433.825,ok,0
913,1483.549,ok,0
914,1426.842,ok,0
915,1438.674,ok,0
916,1435.428,ok,0
917,1434.707,ok,0
918,1438.815,ok,0
919,1448.483,ok,0
920,1457.239,ok,0
921,1481.315,ok,0
922,1400.112,ok,0
923,1389.261,ok,0
924,1425.890,ok,0
925,1535.416,ok,0
926,1394.592,ok,0
927,1424.899,ok,0
928,1440.278,ok,0
929,1437.082,ok,0
930,1391.556,ok,0
931,1440.047,ok,0
932,1457.881,ok,0
933,1419.338,ok,0
934,1413.127,ok,0
935,1436.250,ok,0
936,1434.156,ok,0
937,1422.153,ok,0
938,1430.449,ok,0
939,1438.505,ok,0
940,1432.162,ok,0
941,1436.401,ok,0
942,1414.229,ok,0
943,1449.535,ok,0
944,1469.532,ok,0
945,1436.260,ok,0
946,1434.006,ok,0
947,1434.116,ok,0
948,1436.931,ok,0
949,1408.197,ok,0
950,1462.890,ok,0
951,1675.680,ok,0
952,1433.104,ok,0
953,1583.647,ok,0
954,1447.000,ok,0
955,1437.282,ok,0
956,1410.531,ok,0
957,1376.959,ok,0
958,1388.591,ok,0
959,1595.319,ok,0
960,1400.092,ok,0
961,1465.364,ok,0
962,1431.822,ok,0
963,1401.504,ok,0
964,1421.993,ok,0
965,1441.610,ok,0
966,1423.456,ok,0
967,1472.288,ok,0
968,1436.851,ok,0
969,1417.765,ok,0
970,1431.942,ok,0
971,1435.007,ok,0
972,1434.677,ok,0
973,1432.804,ok,0
974,1407.376,ok,0
975,1432.042,ok,0
976,1683.735,ok,0
977,1411.905,ok,0
978,1444.907,ok,0
979,1436.320,ok,0
980,1414.750,ok,0
981,1439.446,ok,0
982,1411.534,ok,0
983,1400.262,ok,0
984,1416.193,ok,0
985,1430.429,ok,0
986,1436.711,ok,0
987,1426.321,ok,0
988,1425.350,ok,0
989,1431.581,ok,0
990,1510.981,ok,0
991,1421.592,ok,0
992,1411.774,ok,0
993,1418.737,ok,0
994,1472.338,ok,0
995,1441.340,ok,0
996,1404.030,ok,0
997,1511.772,ok,0
998,1424.257,ok,0
999,1775.608,ok,0
1000,1524.325,ok,0
1001,1548.912,ok,0
1002,1497.325,ok,0
1003,1452.020,ok,0
1004,1477.728,ok,0
1005,1508.676,ok,0
1006,1519.256,ok,0
1007,1522.152,ok,0
1008,1483.900,ok,0
1009,1486.124,ok,0
1010,1883.040,ok,0
1011,1429.578,ok,0
1012,1464.202,ok,0
1013,1441.791,ok,0
1014,1437.863,ok,0
1015,1439.356,ok,0
1016,1438.565,ok,0
1017,1445.968,ok,0
1018,1445.818,ok,0
1019,1443.473,ok,0
1020,1439.506,ok,0
1021,1447.752,ok,0
1022,1455.697,ok,0
1023,1463.872,ok,0
1024,1441.650,ok,0
1025,1437.984,ok,0
1026,1413.968,ok,0
1027,1431.892,ok,0
1028,1419.048,ok,0
1029,1460.125,ok,0
1030,1432.854,ok,0
1031,1502.525,ok,0
1032,1500.851,ok,0
1033,1628.822,ok,0
1034,1491.214,ok,0
1035,1511.321,ok,0
1036,1505.901,ok,0
1037,1513.254,ok,0
1038,1472.899,ok,0
1039,1514.527,ok,0
1040,1475.153,ok,0
1041,2049.773,ok,0
1042,1516.671,ok,0
1043,1837.564,ok,0
1044,1494.269,ok,0
1045,1490.582,ok,0
1046,1513.836,ok,0
1047,1531.719,ok,0
1048,1588.025,ok,0
1049,1532.130,ok,0
1050,1546.467,ok,0
1051,1511.852,ok,0
1052,1506.582,ok,0
1053,1439.647,ok,0
1054,1565.654,ok,0
1055,1467.859,ok,0
1056,1458.192,ok,0
1057,1422.514,ok,0
1058,1413.287,ok,0
1059,1428.536,ok,0
1060,1471.046,ok,0
1061,1420.190,ok,0
1062,1536.498,ok,0
1063,1432.904,ok,0
1064,1440.198,ok,0
1065,1427.634,ok,0
1066,1435.088,ok,0
1067,1418.446,ok,0
1068,1413.828,ok,0
1069,1422.955,ok,0
1070,1425.870,ok,0
1071,1429.547,ok,0
1072,1400.683,ok,0
1073,1418.987,ok,0
1074,1421.703,ok,0
1075,1411.233,ok,0
1076,1435.409,ok,0
1077,1406.374,ok,0
1078,1420.430,ok,0
1079,1443.343,ok,0
1080,1468.381,ok,0
1081,1436.461,ok,0
1082,1433.956,ok,0
1083,1434.978,ok,0
1084,1413.898,ok,0
1085,1434.567,ok,0
1086,1444.335,ok,0
1087,1437.773,ok,0
1088,1434.306,ok,0
1089,1442.812,ok,0
1090,1436.471,ok,0
1091,1479.170,ok,0
1092,1444.837,ok,0
1093,1421.943,ok,0
1094,1437.382,ok,0
1095,1464.784,ok,0
1096,1399.692,ok,0
1097,1457.791,ok,0
1098,1454.063,ok,0
1099,1444.255,ok,0
1100,1436.060,ok,0
1101,1465.345,ok,0
1102,1418.957,ok,0
1103,1441.009,ok,0
1104,1431.462,ok,0
1105,1436.390,ok,0
1106,1433.695,ok,0
1107,1436.200,ok,0
1108,1416.202,ok,0
1109,1446.459,ok,0
1110,1418.417,ok,0
1111,1435.369,ok,0
1112,1439.807,ok,0
1113,1445.798,ok,0
1114,1468.871,ok,0
1115,1419.799,ok,0
1116,1427.043,ok,0
1117,1450.176,ok,0
1118,1513.335,ok,0
1119,1503.306,ok,0
1120,1473.661,ok,0
1121,1493.307,ok,0
1122,1807.107,ok,0
1123,1517.383,ok,0
1124,1496.884,ok,0
1125,1502.505,ok,0
1126,1478.600,ok,0
1127,1498.727,ok,0
1128,1989.800,ok,0
1129,1532.561,ok,0
1130,1500.772,ok,0
1131,1439.847,ok,0
1132,1859.156,ok,0
1133,1500.541,ok,0
1134,1583.527,ok,0
1135,1496.504,ok,0
1136,2095.871,ok,0
1137,1491.363,ok,0
1138,1806.145,ok,0
1139,1527.512,ok,0
1140,1983.780,ok,0
1141,1469.412,ok,0
1142,1723.179,ok,0
1143,1490.822,ok,0
1144,1478.088,ok,0
